State_of_Country,Market_Category,Product_Category,Grade,Low_Cap_Price,High_Cap_Price
21,152,0,0,7799,10825
17,358,0,3,6040,16175
21,14,0,0,5955,8880
21,162,0,1,10878,15068
21,447,10,0,5357,10190
21,451,13,0,5901,7991
21,188,0,0,4399,6581
21,452,0,0,6670,9408
21,58,13,0,6293,8574
21,14,0,0,5927,8350
21,188,0,0,4489,6323
21,452,0,0,6698,9105
21,220,12,0,8161,10734
21,14,0,0,6522,8311
21,447,10,0,5685,10478
21,451,13,0,6007,7466
21,452,0,0,6107,8361
21,220,12,0,8489,11535
21,14,0,0,6369,8452
21,452,0,0,6807,8998
17,358,0,3,5466,15699
21,447,10,0,5272,10281
21,76,0,0,7609,10379
21,452,0,0,7001,9569
21,152,0,0,7741,10547
17,358,0,3,10683,14316
17,10,15,3,1836,2905
18,376,1,0,7647,17098
20,93,0,2,2270,3857
21,14,0,0,6784,8763
21,447,10,0,5215,10271
21,452,0,0,6377,9160
21,14,0,0,6566,8812
21,447,10,0,4861,10843
21,452,0,0,6981,9494
21,220,12,0,8434,11663
17,358,0,3,5385,14774
20,104,13,0,1782,4183
20,137,0,0,4984,14661
3,80,0,2,12372,16142
21,162,0,1,9547,13221
21,447,10,0,5780,10749
21,452,0,0,6489,9214
21,152,0,0,7986,10843
21,220,12,0,9831,13273
21,14,0,0,6097,8363
21,452,0,0,6952,8903
21,447,10,0,4989,10738
21,452,0,0,6669,10123
0,320,0,0,2778,13625
18,23,10,2,2654,7232
21,447,10,0,5575,10440
21,452,0,0,6606,9953
17,358,0,3,5303,14614
21,14,0,0,5938,8587
21,452,0,0,6956,9556
21,152,0,0,7813,11047
0,70,0,2,5761,11896
18,23,10,2,1592,6584
21,444,0,2,7844,10925
21,447,10,0,5174,9827
21,452,0,0,6724,10195
21,152,0,0,8759,11027
3,113,0,0,4423,13206
21,452,0,0,6989,9571
21,152,0,0,8463,10901
0,70,0,2,9905,14685
0,450,0,0,1965,12950
18,23,0,2,1466,7230
21,14,0,0,6281,8101
21,452,0,0,6697,9925
17,462,0,3,2947,5074
21,444,0,2,7896,10114
21,14,0,0,6596,8356
21,452,0,0,6590,9516
21,152,0,0,8409,12380
23,177,0,0,9947,15624
21,445,0,0,7439,11844
21,447,10,0,5095,10441
21,152,0,0,8074,11792
0,0,0,0,1544,8259
21,443,0,0,9588,13529
21,162,0,1,9789,13697
21,24,10,0,8262,11242
21,451,13,0,7902,9780
21,452,0,0,6850,10039
5,90,0,0,700,1031
0,256,0,0,1825,13834
18,23,0,2,1487,5583
21,24,10,0,8289,10532
21,451,13,0,8033,11494
21,452,0,0,7342,10111
21,152,0,0,9377,11776
21,220,12,0,9499,12827
18,23,0,2,758,5728
21,443,0,0,9568,13189
21,24,10,0,7599,10568
21,452,0,0,7062,10309
21,152,0,0,8605,12507
0,0,0,0,1193,9278
18,23,0,2,858,6498
21,443,0,0,10603,13249
21,162,0,1,9544,14523
21,451,13,0,8287,12256
21,152,0,0,9414,12294
0,70,0,2,11389,16051
17,358,0,3,5421,12644
21,443,0,0,10631,14305
21,14,0,0,6907,8532
21,24,10,0,8293,11090
21,451,13,0,9087,12136
21,452,0,0,7590,9910
21,152,0,0,8659,12804
0,256,0,0,2495,15064
17,358,0,3,11608,16009
21,443,0,0,9584,13609
21,452,0,0,7198,9691
21,152,0,0,9204,11538
5,90,0,0,612,1124
0,294,0,2,1927,13145
17,358,0,3,5690,14985
20,104,13,0,1973,3661
21,24,10,0,7540,11007
21,452,0,0,7034,9955
1,6,0,0,2783,17421
20,104,13,0,2034,4610
9,60,1,3,640,1201
21,443,0,0,10164,14546
21,24,10,0,8507,11220
21,452,0,0,7181,10096
5,471,1,2,3006,3804
0,70,0,2,3226,7855
0,268,1,0,1418,8513
1,151,1,0,633,4109
17,358,0,3,5587,15366
21,24,10,0,8187,11049
21,451,13,0,8593,12240
21,452,0,0,7569,9972
21,152,0,0,9201,12520
21,220,12,0,9147,12650
0,70,0,2,3225,5287
21,445,0,0,6496,9850
21,14,0,0,7023,9037
21,451,13,0,8094,11253
21,452,0,0,7481,10100
21,152,0,0,9572,13697
23,177,0,0,9015,14559
1,151,9,0,650,4336
20,104,13,0,1209,4970
21,451,13,0,8457,11821
21,452,0,0,7016,9908
21,152,0,0,9526,12684
21,211,0,0,6967,10450
17,358,0,3,5140,16366
21,443,0,0,9192,14599
21,152,0,0,9026,13347
0,283,0,0,1708,8657
0,294,0,2,2592,13514
21,443,0,0,8772,13368
21,14,0,0,1278,1777
21,452,0,0,7805,10389
21,152,0,0,9277,12973
23,177,0,0,8301,14143
9,60,1,3,742,2554
21,14,0,0,6841,9129
21,452,0,0,7062,9912
21,152,0,0,9976,12960
5,90,0,0,677,953
5,98,0,0,1077,2516
23,177,0,0,8267,14493
0,294,0,2,3104,12475
4,36,0,0,9536,14191
17,358,0,3,7485,10430
20,100,0,0,1936,8325
21,452,0,0,7353,9897
21,152,0,0,9132,13415
0,70,0,2,2063,3808
18,23,5,2,603,3028
20,463,0,0,2206,3376
21,444,0,2,7948,10538
21,14,0,0,6986,9927
21,451,13,0,8380,12562
21,452,0,0,7394,9919
21,152,0,0,10202,13636
5,147,0,2,1282,3546
5,98,0,0,1007,2714
0,256,0,0,2386,13313
17,462,0,3,3391,6339
17,358,0,3,6100,15156
3,62,0,0,1627,8600
21,451,13,0,8289,11444
21,452,0,0,6873,10492
21,152,0,0,9876,12001
1,106,0,0,1263,7539
17,39,0,3,6413,13936
21,451,13,0,8754,10988
21,452,0,0,7721,10298
0,275,0,0,1233,1963
17,39,0,3,5522,11425
21,443,0,0,5812,8729
21,451,13,0,9002,11671
5,98,0,0,1032,2557
0,256,0,0,2658,16972
20,100,0,0,2340,3501
21,444,0,2,7962,11410
21,14,0,0,7148,10032
0,320,0,0,941,4984
17,358,0,3,7852,14246
20,104,13,0,1280,6844
3,113,0,0,1613,2404
21,451,13,0,8210,11763
0,275,0,0,1147,2182
0,294,0,2,2001,9493
1,6,0,1,2545,7415
1,105,0,0,487,1338
1,151,9,0,715,3433
2,350,1,1,9848,16958
20,104,13,0,972,6160
9,60,1,3,251,1666
21,14,0,0,7314,9390
21,451,13,0,8355,11276
21,452,0,0,7600,10042
21,58,13,0,6941,9248
0,283,0,0,924,5957
1,6,0,1,2425,6229
1,106,0,0,845,5415
18,23,10,2,1810,11786
18,23,5,2,593,2621
20,30,0,0,1278,3630
3,62,0,0,1677,8710
21,24,10,0,7630,11877
21,451,13,0,8513,11821
21,452,0,0,7495,9960
21,58,13,0,6869,9529
5,90,0,0,683,1023
0,70,0,2,1773,3866
0,186,0,0,3684,5139
1,105,0,0,922,3518
1,151,1,2,643,3559
17,462,0,3,1614,5263
17,358,0,3,5404,13078
20,100,0,0,1897,2977
20,30,0,0,777,1654
9,60,1,3,239,1708
21,443,0,0,6654,9677
21,444,0,2,7789,9917
21,14,0,0,6641,8796
21,451,13,0,8325,11721
21,58,13,0,6693,8530
0,186,0,0,3478,4574
0,283,0,0,764,4643
20,104,13,0,1054,5710
3,62,0,0,1910,12490
21,451,13,0,8608,11316
21,452,0,0,7286,10766
21,58,13,0,6975,9356
23,177,0,0,5647,12561
0,186,0,0,2275,3260
21,451,13,0,8871,10964
21,58,13,0,6570,8816
0,294,0,2,1532,7967
21,14,0,0,6834,8921
5,90,0,0,678,1112
7,27,0,0,12177,19882
17,358,0,3,4382,11609
20,104,13,0,992,5909
21,451,13,0,8865,11586
7,203,0,0,8142,18433
23,177,0,0,5778,11653
0,164,0,0,1395,2074
4,36,0,1,8531,12027
17,11,0,3,620,1075
18,23,10,2,3616,9218
20,93,0,2,1761,2805
21,58,13,0,7112,9057
1,83,0,0,1041,5395
17,358,0,3,3975,9367
20,100,0,0,1573,2935
20,137,0,0,1459,5094
21,14,0,0,6564,9337
21,24,10,0,6102,8643
21,451,13,0,8482,12395
21,452,0,0,6949,9806
21,58,13,0,6704,9391
21,152,0,0,2395,3294
5,101,0,0,1249,1696
1,83,0,0,1288,5792
20,30,0,0,962,4045
20,69,0,0,1876,7690
21,24,10,0,6140,8403
21,451,13,0,8192,11354
21,452,0,0,7654,9346
21,58,13,0,7355,9595
21,152,0,0,2338,3176
0,3,0,0,1461,2428
17,11,0,3,537,1324
20,100,0,0,1405,3300
20,104,13,2,1315,5094
20,397,13,0,1061,5255
21,165,0,0,3514,5021
21,24,10,0,6347,8520
21,58,13,0,6653,9413
5,90,0,0,572,906
0,186,0,0,2478,2983
17,358,0,3,4070,17018
18,23,12,2,2099,7596
20,93,0,2,1795,4289
20,137,0,0,1793,5243
21,444,0,2,4028,6176
21,165,0,0,3673,4883
21,451,13,0,8223,11851
21,452,0,0,7292,10103
5,98,0,0,812,2456
17,358,0,3,3957,16452
21,452,0,0,6804,10044
21,58,13,0,6757,9164
21,152,0,0,1526,2160
5,98,0,0,819,2435
0,103,16,0,1307,6380
0,283,0,0,809,4999
0,43,16,2,372,6229
21,165,0,0,3413,4986
21,446,10,0,4728,6482
21,24,10,0,6092,8082
21,451,13,0,8640,11768
21,452,0,0,7300,9076
21,58,13,0,6683,9259
0,0,0,0,1135,6500
1,151,1,1,621,2476
1,83,0,0,1537,5653
17,358,0,3,4485,17008
20,93,0,2,2876,4497
21,445,0,0,4097,7347
21,452,0,0,6364,8728
21,58,13,0,6910,9120
0,186,0,0,1984,2531
0,275,0,0,1436,2203
20,111,0,2,1979,3449
9,60,1,3,225,1448
21,443,0,0,5304,12898
21,452,0,0,6333,8742
21,58,13,0,6821,9671
21,152,0,0,1607,2164
0,3,0,0,1249,2490
0,70,0,2,1305,5650
0,186,0,0,2264,3552
17,11,0,3,425,1015
21,445,0,0,3547,6730
21,14,0,0,3514,4600
21,58,13,0,6893,8653
5,471,1,2,2594,3458
0,70,0,2,1506,4575
1,57,0,0,1451,4760
18,23,7,2,1456,3504
20,111,0,2,2012,4238
20,30,0,0,1328,3183
3,63,0,1,909,6420
21,444,0,2,3924,5296
21,14,0,0,2996,3963
21,448,0,0,2703,3483
21,58,13,0,6452,8835
21,211,0,0,6254,9027
5,98,0,0,899,2457
0,70,0,2,1241,1909
17,358,0,3,3460,7906
20,94,0,2,1391,9933
3,113,0,0,1348,4237
9,60,1,3,453,1242
21,14,0,0,3063,3967
21,211,0,0,5950,9253
5,471,1,2,2397,3515
5,121,0,0,1088,3162
0,294,0,2,942,6019
17,358,0,3,3620,9784
21,14,0,0,3095,4095
21,58,13,0,6907,8912
5,471,1,2,2162,2947
1,151,1,1,555,2965
17,358,0,3,3405,11573
18,23,5,2,878,3303
21,469,0,0,3053,4683
21,58,13,0,6762,9718
21,205,10,0,2579,3599
5,90,0,0,461,908
0,268,0,2,1325,2813
17,358,0,3,4114,12784
20,93,0,2,1920,3889
20,78,0,2,2403,4910
3,113,0,0,2296,4708
21,14,0,0,2832,3909
21,451,13,0,8345,12144
23,177,0,0,3563,10104
23,192,0,0,2696,7359
0,3,0,0,1536,2515
0,70,0,2,1595,3457
0,294,0,2,1107,7597
17,358,0,3,3384,14105
20,93,0,2,1898,4488
20,110,0,0,3016,3941
3,113,0,0,1700,5939
21,14,0,0,3124,3711
21,446,10,0,4145,6135
21,451,13,0,9368,12702
21,469,0,0,3271,4555
5,108,0,0,1354,2702
0,3,0,0,1344,2624
0,1,0,2,1560,6035
18,23,7,2,1341,3854
21,451,13,0,8552,11578
21,58,13,0,6770,9012
5,471,1,2,2210,2942
23,192,0,0,2703,7285
0,3,0,0,1363,2479
0,70,0,2,1119,4942
21,58,13,0,6113,7981
5,147,0,2,1147,2836
0,3,0,0,1234,2288
0,454,1,0,2239,5050
0,186,0,0,2005,2448
17,358,0,3,3327,8372
18,23,12,2,2948,11009
20,86,0,0,2162,2860
5,108,0,0,1663,2864
5,147,0,2,1214,2947
0,3,0,0,1535,3493
0,186,0,0,2599,3195
0,235,0,2,1829,5848
21,469,0,0,3252,4386
21,58,13,0,5584,7768
5,90,0,0,683,1159
5,147,0,2,1103,2516
0,454,1,0,2413,4805
1,106,0,0,877,4653
1,200,1,0,472,3861
1,151,1,1,846,2843
20,93,0,2,2019,5655
21,162,0,1,4178,5823
21,451,13,0,9132,11832
5,147,0,2,1097,2835
5,471,1,2,2376,3378
0,186,0,0,2097,6088
18,23,7,2,1434,5518
20,30,0,0,755,2765
21,451,13,0,8290,11846
21,452,0,0,5538,7861
0,70,0,2,1002,4111
0,320,0,0,723,5378
17,11,0,3,485,1182
18,23,7,2,1470,4795
21,165,0,0,2398,3792
21,451,13,0,8602,11470
21,452,0,0,5497,7930
5,471,1,2,2205,3513
0,3,0,0,1569,3166
0,186,0,0,1539,5966
0,1,0,2,1254,5844
0,235,0,2,1827,5556
4,175,0,2,4881,6701
17,358,0,3,3685,8125
17,11,0,3,516,1357
20,93,0,2,2438,4297
3,113,0,0,1465,2829
21,24,10,0,4313,5494
21,451,13,0,8051,11517
21,452,0,0,5240,7120
21,469,0,0,3536,4723
21,58,13,0,4775,6843
5,147,0,2,1347,2817
5,98,0,0,941,2443
0,283,0,0,1392,6576
20,93,0,2,1909,5116
21,24,10,0,4285,6173
21,451,13,0,8336,10307
21,452,0,0,5213,7370
0,186,0,0,1893,5844
0,1,0,0,565,6084
0,235,0,2,1497,5574
17,39,0,3,3711,12580
20,110,0,0,1013,3236
21,24,10,0,4057,5609
21,452,0,0,5324,7610
21,58,13,0,4985,5995
5,108,0,0,1607,2889
5,471,1,2,2430,3365
5,121,0,0,1114,3222
5,98,0,0,1050,2545
0,3,0,0,1650,2571
0,235,0,2,1533,5247
21,452,0,0,5329,6871
5,121,0,0,1057,3421
23,192,0,0,2614,6954
0,3,0,0,1231,2175
0,186,0,0,1536,4977
0,235,0,2,1378,5990
1,151,0,2,294,1689
1,202,1,1,272,841
17,358,0,3,3648,9379
20,93,0,2,1760,4321
20,30,0,0,1129,2736
21,445,0,0,1178,1797
21,446,10,0,4575,6650
21,24,10,0,4422,5722
21,451,13,0,8212,12053
21,452,0,0,5050,6478
21,58,13,0,4947,6363
5,108,0,0,1715,2802
5,147,0,2,1400,2373
5,121,0,0,934,3188
23,199,1,2,3382,6521
0,3,0,0,1415,2946
0,70,0,2,1476,3717
1,202,0,2,2865,5342
17,358,0,3,3828,11931
17,11,0,3,543,1471
21,24,10,0,3732,5952
21,451,13,0,7691,10262
21,58,13,0,5058,6498
0,235,0,2,1233,5591
4,175,0,0,6486,8613
17,358,0,3,5042,9516
20,30,0,0,1024,3106
21,162,0,1,3854,5648
21,446,10,0,4471,6742
21,451,13,0,8070,11569
21,469,0,0,3130,4698
21,58,13,0,4537,6321
5,108,0,0,1692,3098
0,186,0,0,2997,4141
0,119,0,2,1072,2618
0,294,0,2,1365,4944
20,93,0,2,1552,4386
21,446,10,0,4974,6476
21,24,10,0,4078,5175
21,451,13,0,8053,11111
21,469,0,0,3546,4961
5,108,0,0,1793,3000
0,3,0,0,1281,2913
0,235,0,2,1244,5083
0,294,0,2,1082,3638
0,450,0,0,1388,4888
20,93,0,2,1594,4698
21,24,10,0,3512,4976
21,469,0,0,3453,4780
21,58,13,0,4362,6316
5,108,0,0,1685,3362
5,121,0,0,1035,2958
0,3,0,0,1353,3419
0,294,0,2,1245,4570
18,23,14,2,1379,4072
20,114,0,0,1877,4076
21,58,13,0,4999,6971
0,294,0,2,998,5153
21,452,0,0,4432,5634
5,471,1,2,2348,3499
5,169,0,1,1484,2402
0,3,0,0,1190,2936
17,11,0,3,548,1569
20,93,0,2,2359,5605
3,416,0,2,1863,7699
21,14,0,0,2758,3634
21,162,0,1,3947,5695
21,451,13,0,7475,10657
21,58,13,0,4525,6422
5,163,0,0,801,1204
5,121,0,0,917,2800
5,98,0,0,897,2808
0,0,0,0,827,5625
0,3,0,0,1138,2802
18,23,11,2,2042,6501
20,30,0,0,1155,2419
3,416,0,2,1890,7411
21,451,13,0,7564,10865
21,452,0,0,4266,5444
21,469,0,0,3430,4643
21,58,13,0,4672,6195
5,147,0,2,1114,2492
5,471,1,2,2258,3696
5,121,0,0,1055,3124
0,3,0,0,1363,3344
1,455,0,0,688,5010
4,458,10,0,6490,8190
20,30,0,0,654,2447
3,113,0,0,1249,6175
21,443,0,0,4348,6310
21,14,0,0,2629,4153
21,162,0,1,3807,5966
21,451,13,0,8108,10611
21,452,0,0,4656,5985
21,58,13,0,4761,6565
5,471,1,2,2257,3214
5,163,0,0,473,828
0,3,0,0,1597,3652
0,103,1,0,1420,7049
0,294,0,2,1052,5043
0,367,0,0,2138,4894
17,358,0,3,3327,9291
21,443,0,0,4446,6422
21,451,13,0,7745,10260
21,188,0,0,2648,4659
21,452,0,0,4334,5849
21,58,13,0,4849,6509
5,147,0,2,1112,2171
5,471,1,2,2543,3411
5,121,0,0,984,2899
0,3,0,0,1523,3389
20,93,0,2,3979,6066
20,137,0,0,1744,5620
3,416,0,2,1838,7353
3,113,0,0,1565,4035
9,60,1,3,233,1628
21,451,13,0,6917,9686
21,452,0,0,4008,5584
21,58,13,0,4643,6681
5,471,1,2,2317,3242
5,121,0,0,981,2978
5,101,0,0,1408,1845
0,3,0,0,1662,2741
0,450,0,0,1967,4750
1,455,0,0,1840,4665
17,462,0,3,666,2438
20,137,0,0,2027,4619
21,451,13,0,7218,9952
21,58,13,0,4696,6703
5,471,1,2,2458,3395
5,121,0,0,964,2905
0,3,0,0,1193,3130
21,443,0,0,4301,6534
21,14,0,0,3028,3857
21,188,0,0,2779,4702
21,452,0,0,4108,5734
21,58,13,0,4298,6275
5,126,0,0,1487,2273
5,471,1,2,2208,3113
0,3,0,0,1155,3248
0,70,0,2,1034,3227
0,450,0,0,1797,5156
17,358,0,3,3102,14232
17,11,0,3,405,1283
18,23,12,2,2741,8397
20,397,13,0,2868,4481
21,443,0,0,4382,6790
21,451,13,0,6945,9736
21,58,13,0,4980,6379
21,205,10,0,2963,4149
5,90,0,0,1398,2096
5,121,0,0,1133,3520
5,101,0,0,1305,1625
0,3,0,0,1465,3080
17,358,0,3,3311,8550
20,206,0,0,753,5809
21,14,0,0,2918,3619
21,446,10,0,4695,6812
21,451,13,0,6998,9710
21,58,13,0,4621,6402
5,471,1,2,2146,3160
5,121,0,0,1250,3598
5,98,0,0,956,2562
5,101,0,0,1254,1594
0,3,0,0,1574,3237
0,43,16,2,231,4580
0,450,0,0,1529,5033
17,358,0,3,3144,9830
18,23,12,2,2573,8243
20,100,0,0,811,1260
20,206,0,0,1000,5691
21,443,0,0,4478,6046
21,451,13,0,7068,9965
21,469,0,0,3425,4668
21,58,13,0,4904,6443
0,289,0,2,1942,4733
20,93,0,2,2069,4127
21,14,0,0,2855,3853
21,451,13,0,6904,9665
21,188,0,0,2838,4523
21,452,0,0,4119,5639
21,469,0,0,3708,5079
5,471,1,2,2169,3179
5,121,0,0,1153,3604
5,101,0,0,1393,1994
0,3,0,0,1643,3123
0,70,0,2,1280,4134
0,289,0,2,1825,5008
0,122,0,2,465,573
0,315,0,2,715,4944
1,455,0,0,888,4954
18,23,14,2,1318,3222
3,113,0,0,1830,4241
21,14,0,0,2998,3825
21,24,10,0,3847,4784
21,452,0,0,3914,5361
21,58,13,0,4810,6082
5,108,0,0,2114,3602
5,101,0,0,1149,1721
23,177,0,0,3979,5982
23,199,1,2,3361,5800
0,3,0,0,1271,4014
0,70,0,2,1168,2920
0,119,0,2,1108,2715
0,294,0,2,1175,4247
0,450,0,0,1361,6216
21,443,0,0,4542,6388
21,446,10,0,5043,6799
21,58,13,0,4592,6413
5,471,1,2,2333,3548
23,192,0,0,2312,7220
0,3,0,0,1526,3544
0,289,0,2,1900,6019
21,443,0,0,4590,6344
21,14,0,0,2647,4076
5,121,0,0,1140,3615
5,98,0,0,977,2461
5,101,0,0,686,1819
0,3,0,0,1207,3188
0,70,0,2,1001,3035
0,268,0,2,983,3202
0,436,1,0,2454,5342
18,23,14,2,1300,3212
20,397,13,0,2171,4004
21,443,0,0,4582,6439
5,471,1,2,2502,3634
5,121,0,0,1229,3329
5,101,0,0,1182,1866
0,436,1,0,2581,5380
18,23,14,2,1030,3213
20,93,0,2,2084,4341
21,14,0,0,2756,3716
21,446,10,0,5054,6850
21,451,13,0,6141,9317
21,188,0,0,2675,4310
21,469,0,0,3482,5345
21,58,13,0,4558,6058
23,192,0,0,2290,6916
0,3,0,0,1401,2880
0,70,0,2,1222,6060
0,450,0,0,1233,5531
17,11,0,3,514,1168
20,397,13,0,2555,4324
21,443,0,0,4945,6391
21,14,0,0,2785,3764
21,446,10,0,4958,6485
21,188,0,0,2542,4116
21,452,0,0,4214,5580
21,58,13,0,4327,6078
21,205,10,0,2851,3784
5,471,1,2,2535,3472
5,98,0,0,993,2604
0,3,0,0,1315,2109
0,450,0,0,1205,3904
20,100,0,0,1618,3903
21,443,0,0,4414,6764
21,14,0,0,2640,4002
21,165,0,0,2405,3772
21,24,10,0,3780,5225
21,58,13,0,4888,5972
5,90,0,0,1314,2105
5,101,0,0,748,2143
23,192,0,0,2164,7312
0,3,0,0,1732,2096
0,70,0,2,1056,4402
0,294,0,2,1016,2879
20,403,0,0,2437,3171
21,14,0,0,2780,3785
5,471,1,2,2291,3114
0,3,0,0,1620,1983
0,70,0,2,764,3018
1,57,0,0,1302,5321
20,73,0,0,2231,3321
20,114,0,0,1344,4561
21,452,0,0,4009,4908
21,65,0,2,2938,4641
21,58,13,0,4279,5743
5,471,1,2,2258,2971
0,3,0,0,1043,2671
20,100,0,0,1928,2813
21,65,0,2,3051,4710
5,121,0,0,1165,3623
5,101,0,0,1205,1767
0,3,0,0,1515,3014
20,403,0,0,2105,2936
21,65,0,2,3549,5158
21,58,13,0,4643,6215
5,108,0,0,2106,3661
5,121,0,0,1212,3605
5,98,0,0,877,2255
23,204,1,0,2126,5455
0,3,0,0,1504,3241
0,268,0,2,1199,3336
17,358,0,3,4369,17118
20,73,0,0,1957,2937
20,403,0,0,2119,2999
20,115,0,0,1238,1863
21,65,0,2,3023,4937
5,108,0,0,2153,3685
5,147,0,2,1121,1942
5,163,0,0,504,857
5,101,0,0,1257,2003
0,268,0,2,1008,3357
0,436,1,0,2620,5491
20,93,0,2,2097,4018
20,463,10,0,2481,5190
21,58,13,0,4755,5801
5,108,0,0,2304,3157
0,3,0,0,1957,3917
0,268,0,2,928,4682
0,294,0,2,1294,3533
0,189,0,0,947,1642
17,358,0,3,3147,8441
20,30,0,0,921,2894
20,115,0,0,1189,1580
21,14,0,0,2779,3659
21,452,0,0,3940,5045
21,58,13,0,4388,6305
5,108,0,0,2159,3827
5,471,1,2,1975,2745
0,3,0,0,1624,3221
0,308,0,0,1312,6942
20,93,0,2,2286,4435
20,78,0,2,1220,2456
20,73,0,0,2135,3082
20,403,0,0,1852,2300
20,115,0,0,1260,1727
21,14,0,0,2749,3702
5,98,0,0,1019,2012
0,3,0,0,2154,3434
0,436,1,0,2271,5229
20,93,0,2,1183,4055
20,68,0,0,1109,2720
20,129,0,0,1904,3482
20,115,0,0,1096,1633
21,452,0,0,4245,5396
21,469,0,0,3339,4659
21,58,13,0,4573,5973
5,108,0,0,2344,3859
5,471,1,2,2482,3430
0,3,0,0,2273,3645
21,469,0,0,3553,4770
5,471,1,2,2258,3099
5,121,0,0,1144,3405
23,204,1,0,3172,6411
23,192,0,0,2219,6851
0,3,0,0,1907,3688
0,268,0,2,1045,3661
17,11,0,3,381,1307
20,124,0,0,2456,3371
20,115,0,0,1233,1807
21,445,0,0,3252,5335
21,14,0,0,2674,3909
21,448,0,0,3361,4923
21,58,13,0,4625,6078
5,471,1,2,2439,3672
0,70,0,2,1320,3254
1,456,0,0,857,6300
1,45,0,1,2973,5478
1,57,0,0,1296,6317
17,358,0,3,3247,11107
17,13,0,3,530,2207
20,115,0,0,1267,1950
21,445,0,0,3196,5152
21,14,0,0,2872,4126
5,108,0,0,2277,3686
5,163,0,0,894,1377
5,121,0,0,1117,3469
0,3,0,0,1902,2735
0,268,0,2,989,5030
0,450,0,0,1102,4009
1,455,0,0,1313,4497
18,23,12,2,3018,8530
20,93,0,2,2215,4301
20,30,0,0,844,2750
20,115,0,0,1237,1679
21,188,0,0,2044,4071
21,452,0,0,4005,5507
21,58,13,0,4292,5693
5,108,0,0,2387,3156
5,471,1,2,2249,3021
5,163,0,0,839,1415
23,204,1,0,2088,4681
0,3,0,0,1292,3542
0,158,1,0,1356,3471
0,70,0,2,1272,2863
0,268,0,2,976,3922
0,294,0,2,1147,4578
1,455,0,0,1565,4622
20,115,0,0,1278,1875
20,123,0,0,1331,4121
21,443,0,0,4561,6387
5,121,0,0,1237,3783
0,3,0,0,1579,3418
0,301,1,0,1220,3206
0,294,0,2,1206,4596
1,57,0,0,1172,5355
21,443,0,0,4923,6414
21,448,0,0,2685,3902
21,469,0,0,3745,4973
21,58,13,0,4724,6169
5,108,0,0,2331,3139
5,121,0,0,1241,3524
0,3,0,0,2600,3400
0,178,0,2,1991,4306
1,57,0,0,1824,5825
17,358,0,3,3173,12753
20,100,0,0,1471,2981
21,445,0,0,3416,5620
21,14,0,0,2787,4159
21,469,0,0,3677,5170
0,3,0,0,2194,3327
0,70,0,2,1056,2722
0,294,0,2,1272,4412
1,57,0,0,2470,5133
21,443,0,0,4749,7152
21,188,0,0,2404,4258
0,3,0,0,1682,3070
20,124,0,0,1991,2754
21,24,10,0,4020,6143
21,452,0,0,3917,5548
0,3,0,0,2605,3497
0,70,0,2,905,2439
0,186,0,2,3027,5311
0,294,0,2,1200,3585
1,45,0,0,2631,5354
20,93,0,2,1379,4110
20,124,0,0,2270,2882
21,24,10,0,4010,5538
21,451,13,0,3664,4908
21,188,0,0,1921,3517
21,58,13,0,4451,6030
23,192,0,0,2253,6459
0,3,0,0,2464,3579
0,70,0,2,1139,3696
0,294,0,2,1232,4391
17,358,0,3,2661,7627
20,124,0,0,2221,2956
0,268,0,2,982,4047
0,208,0,2,1100,1455
0,294,0,2,1165,4331
20,93,0,2,1157,4082
20,68,0,0,1111,2233
20,397,13,0,1621,4953
20,128,10,0,2853,4323
21,65,0,2,2991,4892
21,58,15,1,4156,5711
21,205,10,0,2713,3372
5,121,0,0,1185,3604
5,101,0,0,1357,1773
0,294,0,2,1226,4275
20,124,0,0,2178,3224
21,24,10,0,4045,5386
21,451,13,0,3842,5152
21,188,0,0,1844,3901
21,58,15,1,4026,5870
21,220,0,2,4325,5534
5,98,0,0,1031,2528
5,101,0,0,1266,1912
0,3,0,0,2282,3373
0,268,0,2,940,3253
17,462,0,3,594,1577
20,124,0,0,2224,3421
20,115,0,0,1490,2089
21,443,0,0,4498,7204
21,451,13,0,3711,5269
21,452,0,0,3658,5331
21,58,15,1,4294,5934
1,57,0,0,2458,4610
21,188,0,0,2002,4362
21,452,0,0,3583,4993
21,65,0,2,2848,4781
21,58,15,1,4140,5673
5,98,0,0,859,2271
0,268,0,2,919,3355
17,358,0,3,2636,9863
18,23,11,2,1303,5110
20,115,0,0,1634,2405
21,188,0,0,1857,4441
21,65,0,2,3090,5044
21,220,0,2,4090,5276
5,101,0,0,1257,1644
0,268,0,2,1036,3576
17,358,0,3,2836,12410
20,93,0,2,1294,4214
20,104,13,0,1319,5220
21,443,0,0,4774,7034
21,452,0,0,3799,5113
21,469,0,0,3558,4942
21,65,0,2,2969,4717
21,58,15,0,4062,6090
0,1,0,0,372,4078
0,176,0,0,913,4376
1,57,0,0,2789,5471
18,23,11,2,1332,4959
20,93,0,2,1084,3888
20,403,0,0,2326,3228
3,113,0,0,1440,5515
21,24,10,0,4286,5510
21,452,0,0,3779,5332
21,469,0,0,3787,4990
5,471,1,2,2261,3099
5,121,0,0,1254,3832
5,101,0,0,1302,1599
23,199,1,0,3046,5519
20,124,0,0,2541,3150
20,403,0,0,1890,2577
9,60,1,3,234,1321
21,24,10,0,4132,5499
21,188,0,0,1911,3891
5,98,0,0,1010,2355
